powerbilt,,,,NNG,*,F,powerbilt,Compound,*,*,power/NNG/*+bilt/NNG/*
powerbot,,,,NNG,*,F,powerbot,Compound,*,*,power/NNG/*+bot/NNG/*
proclean,,,,NNG,*,F,proclean,Compound,*,*,pro/NNG/*+clean/NNG/*
prodesk,,,,NNG,*,F,prodesk,Compound,*,*,pro/NNG/*+desk/NNG/*
prodrive,,,,NNG,*,F,prodrive,Compound,*,*,pro/NNG/*+drive/NNG/*
proslab,,,,NNG,*,F,proslab,Compound,*,*,pros/NNG/*+lab/NNG/*
protrek,,,,NNG,*,F,protrek,Compound,*,*,pro/NNG/*+trek/NNG/*
qicycle,,,,NNG,*,F,qicycle,Compound,*,*,qi/NNG/*+cycle/NNG/*
qled,,,,NNG,*,F,qled,Compound,*,*,q/NNG/*+led/NNG/*
qstar,,,,NNG,*,F,qstar,Compound,*,*,q/NNG/*+star/NNG/*
quattropower,,,,NNG,*,F,quattropower,Compound,*,*,quattro/NNG/*+power/NNG/*
quickcam,,,,NNG,*,F,quickcam,Compound,*,*,quick/NNG/*+cam/NNG/*
quickcharge,,,,NNG,*,F,quickcharge,Compound,*,*,quick/NNG/*+charge/NNG/*
quicklook,,,,NNG,*,F,quicklook,Compound,*,*,quick/NNG/*+look/NNG/*
quickshift,,,,NNG,*,F,quickshift,Compound,*,*,quick/NNG/*+shift/NNG/*
rattleware,,,,NNG,*,F,rattleware,Compound,*,*,rattle/NNG/*+ware/NNG/*
remychauvin,,,,NNG,*,F,remychauvin,Compound,*,*,remy/NNG/*+chauvin/NNG/*
resmed,,,,NNG,*,F,resmed,Compound,*,*,res/NNG/*+med/NNG/*
ripjaws,,,,NNG,*,F,ripjaws,Compound,*,*,rip/NNG/*+jaws/NNG/*
ripplelook,,,,NNG,*,F,ripplelook,Compound,*,*,ripple/NNG/*+look/NNG/*
rockbros,,,,NNG,*,F,rockbros,Compound,*,*,rock/NNG/*+bros/NNG/*
rockport,,,,NNG,*,F,rockport,Compound,*,*,rock/NNG/*+port/NNG/*
roocase,,,,NNG,*,F,roocase,Compound,*,*,roo/NNG/*+case/NNG/*
samsungsmarttv,,,,NNG,*,F,samsungsmarttv,Compound,*,*,samsung/NNG/*+smart/NNG/*+tv/NNG/*
sandisk,,,,NNG,*,F,sandisk,Compound,*,*,san/NNG/*+disk/NNG/*
sandiskcorporation,,,,NNG,*,F,sandiskcorporation,Compound,*,*,san/NNG/*+disk/NNG/*+corporation/NNG/*
sensetv,,,,NNG,*,F,sensetv,Compound,*,*,sense/NNG/*+tv/NNG/*
skateboard,,,,NNG,*,F,skateboard,Compound,*,*,skate/NNG/*+board/NNG/*
skylake,,,,NNG,*,F,skylake,Compound,*,*,sky/NNG/*+lake/NNG/*
sleekstyle,,,,NNG,*,F,sleekstyle,Compound,*,*,sleek/NNG/*+style/NNG/*
slightbook,,,,NNG,*,F,slightbook,Compound,*,*,slight/NNG/*+book/NNG/*
slimbook,,,,NNG,*,F,slimbook,Compound,*,*,slim/NNG/*+book/NNG/*
smallrig,,,,NNG,*,F,smallrig,Compound,*,*,small/NNG/*+rig/NNG/*
smartmedia,,,,NNG,*,F,smartmedia,Compound,*,*,smart/NNG/*+media/NNG/*
smartphone,,,,NNG,*,F,smartphone,Compound,*,*,smart/NNG/*+phone/NNG/*
smartphones,,,,NNG,*,F,smartphones,Compound,*,*,smart/NNG/*+phones/NNG/*
smarttv,,,,NNG,*,F,smarttv,Compound,*,*,smart/NNG/*+tv/NNG/*
snagit,,,,NNG,*,F,snagit,Compound,*,*,snag/NNG/*+it/NNG/*
sonytv,,,,NNG,*,F,sonytv,Compound,*,*,sony/NNG/*+tv/NNG/*
soundbar,,,,NNG,*,F,soundbar,Compound,*,*,sound/NNG/*+bar/NNG/*
soundcraft,,,,NNG,*,F,soundcraft,Compound,*,*,sound/NNG/*+craft/NNG/*
soundgraph,,,,NNG,*,F,soundgraph,Compound,*,*,sound/NNG/*+graph/NNG/*
soundsport,,,,NNG,*,F,soundsport,Compound,*,*,sound/NNG/*+sport/NNG/*
speedlite,,,,NNG,*,F,speedlite,Compound,*,*,speed/NNG/*+lite/NNG/*
speedmate,,,,NNG,*,F,speedmate,Compound,*,*,speed/NNG/*+mate/NNG/*
speedmax,,,,NNG,*,F,speedmax,Compound,*,*,speed/NNG/*+max/NNG/*
spraymop,,,,NNG,*,F,spraymop,Compound,*,*,spray/NNG/*+mop/NNG/*
starcam,,,,NNG,*,F,starcam,Compound,*,*,star/NNG/*+cam/NNG/*
startrac,,,,NNG,*,F,startrac,Compound,*,*,star/NNG/*+trac/NNG/*
stormblue,,,,NNG,*,F,stormblue,Compound,*,*,storm/NNG/*+blue/NNG/*
stormbook,,,,NNG,*,F,stormbook,Compound,*,*,storm/NNG/*+book/NNG/*
stormx,,,,NNG,*,F,stormx,Compound,*,*,storm/NNG/*+x/NNG/*
suitmaster,,,,NNG,*,F,suitmaster,Compound,*,*,suit/NNG/*+master/NNG/*
supersonic,,,,NNG,*,F,supersonic,Compound,*,*,super/NNG/*+sonic/NNG/*
sureview,,,,NNG,*,F,sureview,Compound,*,*,sure/NNG/*+view/NNG/*
swissflex,,,,NNG,*,F,swissflex,Compound,*,*,swiss/NNG/*+flex/NNG/*
switchback,,,,NNG,*,F,switchback,Compound,*,*,switch/NNG/*+back/NNG/*
teamgroup,,,,NNG,*,F,teamgroup,Compound,*,*,team/NNG/*+group/NNG/*
thecamper,,,,NNG,*,F,thecamper,Compound,*,*,the/NNG/*+camper/NNG/*
thepot,,,,NNG,*,F,thepot,Compound,*,*,the/NNG/*+pot/NNG/*
theraband,,,,NNG,*,F,theraband,Compound,*,*,thera/NNG/*+band/NNG/*
therabandexercise,,,,NNG,*,F,therabandexercise,Compound,*,*,thera/NNG/*+band/NNG/*+exercise/NNG/*
therabreath,,,,NNG,*,F,therabreath,Compound,*,*,thera/NNG/*+breath/NNG/*
thinkpad,,,,NNG,*,F,thinkpad,Compound,*,*,think/NNG/*+pad/NNG/*
thinoptics,,,,NNG,*,F,thinoptics,Compound,*,*,thin/NNG/*+optics/NNG/*
thunderbolt,,,,NNG,*,F,thunderbolt,Compound,*,*,thunder/NNG/*+bolt/NNG/*
timelinex,,,,NNG,*,F,timelinex,Compound,*,*,time/NNG/*+line/NNG/*+x/NNG/*
tinyear,,,,NNG,*,F,tinyear,Compound,*,*,tiny/NNG/*+ear/NNG/*
topsync,,,,NNG,*,F,topsync,Compound,*,*,top/NNG/*+sync/NNG/*
tourad,,,,NNG,*,F,tourad,Compound,*,*,tour/NNG/*+ad/NNG/*
tourpreferred,,,,NNG,*,F,tourpreferred,Compound,*,*,tour/NNG/*+preferred/NNG/*
toycamera,,,,NNG,*,F,toycamera,Compound,*,*,toy/NNG/*+camera/NNG/*
toydog,,,,NNG,*,F,toydog,Compound,*,*,toy/NNG/*+dog/NNG/*
tplink,,,,NNG,*,F,tplink,Compound,*,*,tp/NNG/*+link/NNG/*
trackr,,,,NNG,*,F,trackr,Compound,*,*,track/NNG/*+r/NNG/*
triggerpoint,,,,NNG,*,F,triggerpoint,Compound,*,*,trigger/NNG/*+point/NNG/*
tvpad,,,,NNG,*,F,tvpad,Compound,*,*,tv/NNG/*+pad/NNG/*
tvstar,,,,NNG,*,F,tvstar,Compound,*,*,tv/NNG/*+star/NNG/*
tvtable,,,,NNG,*,F,tvtable,Compound,*,*,tv/NNG/*+table/NNG/*
twinpack,,,,NNG,*,F,twinpack,Compound,*,*,twin/NNG/*+pack/NNG/*
uhdtv,,,,NNG,*,F,uhdtv,Compound,*,*,uhd/NNG/*+tv/NNG/*
ultracube,,,,NNG,*,F,ultracube,Compound,*,*,ultra/NNG/*+cube/NNG/*
ultrafine,,,,NNG,*,F,ultrafine,Compound,*,*,ultra/NNG/*+fine/NNG/*
ultrafire,,,,NNG,*,F,ultrafire,Compound,*,*,ultra/NNG/*+fire/NNG/*
ultrahd,,,,NNG,*,F,ultrahd,Compound,*,*,ultra/NNG/*+hd/NNG/*
umpc,,,,NNG,*,F,umpc,Compound,*,*,um/NNG/*+pc/NNG/*
unimax,,,,NNG,*,F,unimax,Compound,*,*,uni/NNG/*+max/NNG/*
urbeats,,,,NNG,*,F,urbeats,Compound,*,*,ur/NNG/*+beats/NNG/*
varidesk,,,,NNG,*,F,varidesk,Compound,*,*,vari/NNG/*+desk/NNG/*
viewone,,,,NNG,*,F,viewone,Compound,*,*,view/NNG/*+one/NNG/*
viewsonic,,,,NNG,*,F,viewsonic,Compound,*,*,view/NNG/*+sonic/NNG/*
virusdoctor,,,,NNG,*,F,virusdoctor,Compound,*,*,virus/NNG/*+doctor/NNG/*
vivobook,,,,NNG,*,F,vivobook,Compound,*,*,vivo/NNG/*+book/NNG/*
vivobookpro,,,,NNG,*,F,vivobookpro,Compound,*,*,vivo/NNG/*+book/NNG/*+pro/NNG/*
vkool,,,,NNG,*,F,vkool,Compound,*,*,v/NNG/*+kool/NNG/*
vmax,,,,NNG,*,F,vmax,Compound,*,*,v/NNG/*+max/NNG/*
vupoint,,,,NNG,*,F,vupoint,Compound,*,*,vu/NNG/*+point/NNG/*
waterpick,,,,NNG,*,F,waterpick,Compound,*,*,water/NNG/*+pick/NNG/*
waterpik,,,,NNG,*,F,waterpik,Compound,*,*,water/NNG/*+pik/NNG/*
webcam,,,,NNG,*,F,webcam,Compound,*,*,web/NNG/*+cam/NNG/*
whirlpool,,,,NNG,*,F,whirlpool,Compound,*,*,whirl/NNG/*+pool/NNG/*
winycam,,,,NNG,*,F,winycam,Compound,*,*,winy/NNG/*+cam/NNG/*
xcanvas,,,,NNG,*,F,xcanvas,Compound,*,*,x/NNG/*+canvas/NNG/*
xnote,,,,NNG,*,F,xnote,Compound,*,*,x/NNG/*+note/NNG/*
xperia,,,,NNG,*,F,xperia,Compound,*,*,x/NNG/*+peria/NNG/*
xpower,,,,NNG,*,F,xpower,Compound,*,*,x/NNG/*+power/NNG/*
xsplit,,,,NNG,*,F,xsplit,Compound,*,*,x/NNG/*+split/NNG/*
xstar,,,,NNG,*,F,xstar,Compound,*,*,x/NNG/*+star/NNG/*
xtend,,,,NNG,*,F,xtend,Compound,*,*,x/NNG/*+tend/NNG/*
xtreme,,,,NNG,*,F,xtreme,Compound,*,*,x/NNG/*+treme/NNG/*
xtrememac,,,,NNG,*,F,xtrememac,Compound,*,*,x/NNG/*+treme/NNG/*+mac/NNG/*
yeelight,,,,NNG,*,F,yeelight,Compound,*,*,yee/NNG/*+light/NNG/*
yled,,,,NNG,*,F,yled,Compound,*,*,y/NNG/*+led/NNG/*
zbook,,,,NNG,*,F,zbook,Compound,*,*,z/NNG/*+book/NNG/*
zcash,,,,NNG,*,F,zcash,Compound,*,*,z/NNG/*+cash/NNG/*
zenbook,,,,NNG,*,F,zenbook,Compound,*,*,zen/NNG/*+book/NNG/*
zenpad,,,,NNG,*,F,zenpad,Compound,*,*,zen/NNG/*+pad/NNG/*
zenscreen,,,,NNG,*,F,zenscreen,Compound,*,*,zen/NNG/*+screen/NNG/*
ziploc,,,,NNG,*,F,ziploc,Compound,*,*,zip/NNG/*+loc/NNG/*
